"X","site","block","plot","position_x","position_y","species","sp","mother","micro_topography","light","sand","time","height","diameter","survival","flood"
9233,"A2","I","High",80,0,"Shorea acuminatissima","Sacu","9OSacu3",119.893333333333,28,87.436,12,216,2.92938560111161,1,"dry"
9234,"A2","I","High",80,40,"Shorea gibbosa","Sgib","Sgib1",118.593333333333,28,87.436,12,NA,2.12990610121667,1,"dry"
9235,"A2","I","High",80,80,"Shorea parvifolia","Spar","9PSpar2",114.993333333333,28,87.436,12,200,4.97479647824913,1,"dry"
9236,"A2","I","High",80,120,"Parashorea tomentella","Ptom","8LPtom6a",115.393333333333,28,87.436,12,460,NA,NA,"dry"
9237,"A2","I","High",80,160,"Shorea waltonii","Swal","Swal1",113.893333333333,28,87.436,12,430,6.84495434608588,1,"dry"
9238,"A2","I","High",80,200,"Parashorea malaanonan","Pmal","8LPmal9m",115.893333333333,28,87.436,12,330,NA,NA,"dry"
9239,"A2","I","High",80,240,"Shorea falciferoides","Sfal","Sfal1",114.893333333333,28,87.436,12,300,3.05430843236239,1,"dry"
9240,"A2","I","High",80,280,"Shorea pauciflora","Spau","Spau1",116.093333333333,28,87.436,12,181,4.61675210510593,1,"dry"
9241,"A2","I","High",120,0,"Shorea acuminatissima","Sacu","9OSacu3",123.293333333333,28,87.436,12,395,2.61354165836323,1,"dry"
9242,"A2","I","High",120,40,"Dryobalanops lanceolata","Dry","Dry1",121.893333333333,28,87.436,12,330,4.73497624070069,1,"dry"
9243,"A2","I","High",120,80,"Shorea beccariana","Sbec","Sbec1",120.493333333333,28,87.436,12,340,3.93937812351137,0,"dry"
9244,"A2","I","High",120,120,"Shorea acuminatissima","Sacu","8MSacu2",118.693333333333,28,87.436,12,326,2.09184129417124,1,"dry"
9245,"A2","I","High",120,160,"Shorea mecistopteryx","Smec","Smec1",118.593333333333,28,87.436,12,220,7.29997260268831,1,"dry"
9246,"A2","I","High",120,200,"Shorea macroptera","Smac","Smac1",121.893333333333,28,87.436,12,500,6.66484808529047,1,"dry"
9247,"A2","I","High",120,240,"Shorea falciferoides","Sfal","Sfal1",121.893333333333,28,87.436,12,276,3.69423875784985,1,"dry"
9248,"A2","I","High",120,280,"Shorea smithiana","Ssmi","9HSsmi4m",121.893333333333,28,87.436,12,145,5.90897622266328,1,"dry"
9249,"A2","I","High",160,0,"Shorea pauciflora","Spau","Spau1",123.893333333333,28,87.436,12,340,2.93508091881638,0,"dry"
9250,"A2","I","High",160,40,"Dryobalanops lanceolata","Dry","Dry1",123.693333333333,28,87.436,12,NA,3.56348144375693,1,"dry"
9251,"A2","I","High",160,80,"Shorea beccariana","Sbec","Sbec1",121.493333333333,28,87.436,12,283,3.79994736805656,1,"dry"
9252,"A2","I","High",160,120,"Shorea xanthophylla","Sxan","8MSxan3m",121.693333333333,28,87.436,12,170,4.08823922979074,1,"dry"
9253,"A2","I","High",160,160,"Shorea macroptera","Smac","Smac1",121.493333333333,28,87.436,12,165,6.39260510277305,1,"dry"
9254,"A2","I","High",160,200,"Parashorea tomentella","Ptom","PtomRDC1a",119.993333333333,28,87.436,12,NA,5.15470658718806,1,"dry"
9255,"A2","I","High",160,240,"Dryobalanops lanceolata","Dry","Dry1",119.893333333333,28,87.436,12,245,4.73983122062379,1,"dry"
9256,"A2","I","High",160,280,"Shorea mecistopteryx","Smec","Smec1",121.493333333333,28,87.436,12,170,9.03008305609644,1,"dry"
9257,"A2","I","High",200,0,"Shorea seminis","Ssem","Ssem1",118.893333333333,28,87.436,12,280,4.65725240887801,1,"dry"
9258,"A2","I","High",200,40,"Shorea beccariana","Sbec","Sbec1",121.193333333333,28,87.436,12,311,4.64493272287124,1,"dry"
9259,"A2","I","High",200,80,"Shorea macroptera","Smac","Smac1",118.493333333333,28,87.436,12,126,4.44769603277922,1,"dry"
9260,"A2","I","High",200,120,"Shorea leprosula","Slep","12HSlep8a",120.393333333333,28,87.436,12,99,5.22494019104525,1,"dry"
9261,"A2","I","High",200,160,"Shorea waltonii","Swal","Swal1",120.093333333333,28,87.436,12,234,6.77999262536472,1,"dry"
9262,"A2","I","High",200,200,"Shorea gibbosa","Sgib","Sgib1",116.193333333333,28,87.436,12,236,2.32980685894775,1,"dry"
9263,"A2","I","High",200,240,"Shorea macroptera","Smac","Smac1",117.393333333333,28,87.436,12,293,1.7832554500127,1,"dry"
9264,"A2","I","High",200,280,"Dryobalanops lanceolata","Dry","Dry1",118.293333333333,28,87.436,12,311,4.21497330952404,1,"dry"
9265,"A2","I","High",240,0,"Shorea seminis","Ssem","Ssem1",119.093333333333,28,87.436,12,315,3.87844040820534,1,"dry"
9266,"A2","I","High",240,40,"Shorea pauciflora","Spau","Spau1",116.893333333333,28,87.436,12,211,4.22995271841187,1,"dry"
9267,"A2","I","High",240,80,"Shorea smithiana","Ssmi","Ssmi4a",116.893333333333,28,87.436,12,186,5.03991071349483,1,"dry"
9268,"A2","I","High",240,120,"Shorea xanthophylla","Sxan","Sxan2OUa",118.293333333333,28,87.436,12,NA,5.90999153975706,0,"dry"
9269,"A2","I","High",240,160,"Shorea mecistopteryx","Smec","Smec1",117.693333333333,28,87.436,12,NA,6.23490176346027,1,"dry"
9270,"A2","I","High",240,200,"Parashorea malaanonan","Pmal","12HPmal1a",113.893333333333,28,87.436,12,285,2.0591260281974,1,"dry"
9271,"A2","I","High",240,240,"Shorea parvifolia","Spar","9QSpar10",113.893333333333,28,87.436,12,111,3.96474463238176,1,"dry"
9272,"A2","I","High",240,280,"Shorea gibbosa","Sgib","Sgib1",117.193333333333,28,87.436,12,NA,NA,NA,"dry"
9273,"A2","I","High",280,0,"Shorea mecistopteryx","Smec","Smec1",116.493333333333,28,87.436,12,215,7.96984316031376,1,"dry"
9274,"A2","I","High",280,40,"Shorea waltonii","Swal","Swal1",117.293333333333,28,87.436,12,160,5.90438819861973,1,"dry"
9275,"A2","I","High",280,80,"Shorea leprosula","Slep","8QSlep4m",115.893333333333,28,87.436,12,380,NA,NA,"dry"
9276,"A2","I","High",280,120,"Parashorea malaanonan","Pmal","9PmalRDC1m",114.893333333333,28,87.436,12,330,3.84491872475869,1,"dry"
9277,"A2","I","High",280,160,"Shorea beccariana","Sbec","Sbec1",117.893333333333,28,87.436,12,243,4.05955662603689,1,"dry"
9278,"A2","I","High",280,200,"Shorea pauciflora","Spau","Spau1",117.893333333333,28,87.436,12,293,3.29993939338285,1,"dry"
9279,"A2","I","High",280,240,"Shorea seminis","Ssem","Ssem1",114.893333333333,28,87.436,12,350,4.2999883720773,1,"dry"
9280,"A2","I","High",280,280,"Parashorea malaanonan","Pmal","9JPmal1a",116.993333333333,28,87.436,12,146,NA,NA,"dry"
9281,"A2","I","Low",0,0,"Shorea mecistopteryx","Smec","Smec1",24.4933333333333,23,92.492,12,NA,NA,NA,"dry"
9282,"A2","I","Low",0,40,"Shorea gibbosa","Sgib","Sgib1",21.4933333333333,23,92.492,12,NA,NA,NA,"dry"
9283,"A2","I","Low",0,80,"Shorea waltonii","Swal","Swal1",21.4933333333333,23,92.492,12,NA,NA,NA,"dry"
9284,"A2","I","Low",0,120,"Shorea gibbosa","Sgib","Sgib1",20.4933333333333,23,92.492,12,NA,NA,NA,"dry"
9285,"A2","I","Low",0,160,"Shorea mecistopteryx","Smec","Smec1",18.9933333333333,23,92.492,12,182,NA,NA,"dry"
9286,"A2","I","Low",0,200,"Shorea macroptera","Smac","Smac1",18.4933333333333,23,92.492,12,293,NA,NA,"dry"
9287,"A2","I","Low",0,240,"Shorea beccariana","Sbec","Sbec1",18.4933333333333,23,92.492,12,285,NA,NA,"dry"
9288,"A2","I","Low",0,280,"Shorea falciferoides","Sfal","Sfal1",19.8933333333333,23,92.492,12,NA,NA,NA,"dry"
9289,"A2","I","Low",40,0,"Parashorea malaanonan","Pmal","9LPmal7m",20.9933333333333,23,92.492,12,221,NA,NA,"dry"
9290,"A2","I","Low",40,40,"Shorea gibbosa","Sgib","Sgib1",21.4933333333333,23,92.492,12,298,NA,NA,"dry"
9291,"A2","I","Low",40,80,"Dryobalanops lanceolata","Dry","Dry1",20.4933333333333,23,92.492,12,NA,NA,NA,"dry"
9292,"A2","I","Low",40,120,"Shorea smithiana","Ssmi","90Ssmi10m",20.1933333333333,23,92.492,12,NA,5.22996175894241,0,"dry"
9293,"A2","I","Low",40,160,"Shorea pauciflora","Spau","Spau1",19.4933333333333,23,92.492,12,158,NA,NA,"dry"
9294,"A2","I","Low",40,200,"Shorea macroptera","Smac","Smac1",18.4933333333333,23,92.492,12,NA,NA,NA,"dry"
9295,"A2","I","Low",40,240,"Shorea gibbosa","Sgib","Sgib1",18.1933333333333,23,92.492,12,378,NA,NA,"dry"
9296,"A2","I","Low",40,280,"Shorea xanthophylla","Sxan","11HSxan1a",17.4933333333333,23,92.492,12,NA,NA,NA,"dry"
9297,"A2","I","Low",80,0,"Shorea macroptera","Smac","Smac1",20.8933333333333,23,92.492,12,NA,NA,NA,"dry"
9298,"A2","I","Low",80,40,"Shorea seminis","Ssem","Ssem1",21.0933333333333,23,92.492,12,NA,NA,NA,"dry"
9299,"A2","I","Low",80,80,"Shorea seminis","Ssem","Ssem1",21.1933333333333,23,92.492,12,350,4.84493550008666,0,"dry"
9300,"A2","I","Low",80,120,"Shorea falciferoides","Sfal","Sfal1",20.2933333333333,23,92.492,12,398,NA,NA,"dry"
9301,"A2","I","Low",80,160,"Dryobalanops lanceolata","Dry","Dry1",21.2933333333333,23,92.492,12,250,NA,NA,"dry"
9302,"A2","I","Low",80,200,"Shorea leprosula","Slep","8PSlep2a",20.6933333333333,23,92.492,12,202,NA,NA,"dry"
9303,"A2","I","Low",80,240,"Shorea macroptera","Smac","Smac1",20.4933333333333,23,92.492,12,NA,NA,NA,"dry"
9304,"A2","I","Low",80,280,"Parashorea malaanonan","Pmal","8MPmal8m",20.4933333333333,23,92.492,12,142,NA,NA,"dry"
9305,"A2","I","Low",120,0,"Shorea waltonii","Swal","Swal1",20.2933333333333,23,92.492,12,NA,NA,NA,"dry"
9306,"A2","I","Low",120,40,"Dryobalanops lanceolata","Dry","Dry1",20.6933333333333,23,92.492,12,NA,NA,NA,"dry"
9307,"A2","I","Low",120,80,"Shorea pauciflora","Spau","Spau1",19.9933333333333,23,92.492,12,NA,NA,NA,"dry"
9308,"A2","I","Low",120,120,"Shorea acuminatissima","Sacu","8MSacu2",21.4933333333333,23,92.492,12,248,NA,NA,"dry"
9309,"A2","I","Low",120,160,"Shorea seminis","Ssem","Ssem1",20.9933333333333,23,92.492,12,182,NA,NA,"dry"
9310,"A2","I","Low",120,200,"Shorea pauciflora","Spau","Spau1",17.8933333333333,23,92.492,12,540,NA,NA,"dry"
9311,"A2","I","Low",120,240,"Shorea seminis","Ssem","Ssem1",19.4933333333333,23,92.492,12,273,NA,NA,"dry"
9312,"A2","I","Low",120,280,"Shorea parvifolia","Spar","9QSpar10",19.4933333333333,23,92.492,12,400,NA,NA,"dry"
9313,"A2","I","Low",160,0,"Shorea leprosula","Slep","9PSlep2m",19.9933333333333,23,92.492,12,182,NA,NA,"dry"
9314,"A2","I","Low",160,40,"Shorea mecistopteryx","Smec","Smec1",18.4933333333333,23,92.492,12,NA,NA,NA,"dry"
9315,"A2","I","Low",160,80,"Parashorea malaanonan","Pmal","AllPmal1a",17.9933333333333,23,92.492,12,NA,NA,NA,"dry"
9316,"A2","I","Low",160,120,"Parashorea malaanonan","Pmal","9LPmal9a",18.4933333333333,23,92.492,12,NA,NA,NA,"dry"
9317,"A2","I","Low",160,160,"Shorea parvifolia","Spar","Spar1RDC",20.4933333333333,23,92.492,12,NA,NA,NA,"dry"
9318,"A2","I","Low",160,200,"Shorea parvifolia","Spar","Spar1RDC",20.4933333333333,23,92.492,12,NA,NA,NA,"dry"
9319,"A2","I","Low",160,240,"Shorea beccariana","Sbec","Sbec1",21.7933333333333,23,92.492,12,336,NA,NA,"dry"
9320,"A2","I","Low",160,280,"Shorea beccariana","Sbec","Sbec1",21.4933333333333,23,92.492,12,132,NA,NA,"dry"
9321,"A2","I","Low",200,0,"Parashorea tomentella","Ptom","PtomRDC4a",26.4933333333333,23,92.492,12,192,NA,NA,"dry"
9322,"A2","I","Low",200,40,"Shorea waltonii","Swal","Swal1",24.4933333333333,23,92.492,12,320,NA,NA,"dry"
9323,"A2","I","Low",200,80,"Parashorea tomentella","Ptom","Ptom3RCDm",23.4933333333333,23,92.492,12,440,5.0629240563137,0,"dry"
9324,"A2","I","Low",200,120,"Shorea leprosula","Slep","8PSlep4m",23.4933333333333,23,92.492,12,400,4.34497410809317,0,"dry"
9325,"A2","I","Low",200,160,"Shorea smithiana","Ssmi","Ssmi4a",23.6933333333333,23,92.492,12,165,NA,NA,"dry"
9326,"A2","I","Low",200,200,"Shorea acuminatissima","Sacu","9OSacu3",24.4933333333333,23,92.492,12,340,NA,NA,"dry"
9327,"A2","I","Low",200,240,"Shorea pauciflora","Spau","Spau1",20.4933333333333,23,92.492,12,530,NA,NA,"dry"
9328,"A2","I","Low",200,280,"Shorea waltonii","Swal","Swal1",20.4933333333333,23,92.492,12,420,NA,NA,"dry"
9329,"A2","I","Low",240,0,"Shorea smithiana","Ssmi","Ssmi3a",20.4933333333333,23,92.492,12,NA,NA,NA,"dry"
9330,"A2","I","Low",240,40,"Shorea falciferoides","Sfal","Sfal1",19.0933333333333,23,92.492,12,NA,NA,NA,"dry"
9331,"A2","I","Low",240,80,"Shorea xanthophylla","Sxan","8MSxan3m",18.4933333333333,23,92.492,12,NA,NA,NA,"dry"
9332,"A2","I","Low",240,120,"Shorea mecistopteryx","Smec","Smec1",19.8933333333333,23,92.492,12,NA,NA,NA,"dry"
9333,"A2","I","Low",240,160,"Shorea acuminatissima","Sacu","8MSacu2",20.4933333333333,23,92.492,12,NA,NA,NA,"dry"
9334,"A2","I","Low",240,200,"Dryobalanops lanceolata","Dry","Dry1",18.4933333333333,23,92.492,12,400,NA,NA,"dry"
9335,"A2","I","Low",240,240,"Shorea leprosula","Slep","12HSlep8a",19.4933333333333,23,92.492,12,315,NA,NA,"dry"
9336,"A2","I","Low",240,280,"Shorea xanthophylla","Sxan","9KSxan29a",17.4933333333333,23,92.492,12,NA,NA,NA,"dry"
9337,"A2","I","Low",280,0,"Shorea smithiana","Ssmi","9HSsmi4m",23.7933333333333,23,92.492,12,NA,NA,NA,"dry"
9338,"A2","I","Low",280,40,"Shorea falciferoides","Sfal","Sfal1",23.6933333333333,23,92.492,12,252,NA,NA,"dry"
9339,"A2","I","Low",280,80,"Shorea beccariana","Sbec","Sbec1",21.9933333333333,23,92.492,12,NA,NA,NA,"dry"
9340,"A2","I","Low",280,120,"Shorea acuminatissima","Sacu","9OSacu3",19.9933333333333,23,92.492,12,224,NA,NA,"dry"
9341,"A2","I","Low",280,160,"Parashorea tomentella","Ptom","Allptom4a",18.8933333333333,23,92.492,12,310,NA,NA,"dry"
9342,"A2","I","Low",280,200,"Shorea parvifolia","Spar","9PSpar2",19.4933333333333,23,92.492,12,326,NA,NA,"dry"
9343,"A2","I","Low",280,240,"Shorea xanthophylla","Sxan","Sxan1RDCm",17.2933333333333,23,92.492,12,260,NA,NA,"dry"
9344,"A2","I","Low",280,280,"Parashorea tomentella","Ptom","9IPtom5m",18.4933333333333,23,92.492,12,230,5.82999142366436,0,"dry"
9345,"A2","J","High",0,0,"Parashorea tomentella","Ptom","9JPtom14m",110.006666666667,19,89.331,12,240,NA,NA,"dry"
9346,"A2","J","High",0,40,"Shorea macroptera","Smac","Smac1",107.606666666667,19,89.331,12,540,NA,NA,"dry"
9347,"A2","J","High",0,80,"Shorea gibbosa","Sgib","Sgib1",106.506666666667,19,89.331,12,440,2.2248595461287,1,"dry"
9348,"A2","J","High",0,120,"Shorea seminis","Ssem","Ssem1",110.006666666667,19,89.331,12,480,5.82999142366436,1,"dry"
9349,"A2","J","High",0,160,"Shorea waltonii","Swal","Swal1",97.8066666666667,19,89.331,12,220,NA,NA,"dry"
9350,"A2","J","High",0,200,"Shorea xanthophylla","Sxan","8LSxan10m",97.5066666666667,19,89.331,12,210,2.12997652569224,1,"dry"
9351,"A2","J","High",0,240,"Shorea beccariana","Sbec","Sbec1",99.5066666666667,19,89.331,12,240,NA,NA,"dry"
9352,"A2","J","High",0,280,"Parashorea malaanonan","Pmal","AllPmal1a",107.306666666667,19,89.331,12,360,NA,NA,"dry"
9353,"A2","J","High",40,0,"Shorea parvifolia","Spar","9QSpar10",111.006666666667,19,89.331,12,210,2.51499502981616,NA,"dry"
9354,"A2","J","High",40,40,"Shorea leprosula","Slep","8PSlep2a",107.606666666667,19,89.331,12,520,3.91384721214306,1,"dry"
9355,"A2","J","High",40,80,"Shorea parvifolia","Spar","9PSpar2",105.806666666667,19,89.331,12,365,3.01865864250995,1,"dry"
9356,"A2","J","High",40,120,"Shorea smithiana","Ssmi","Ssmi3a",111.006666666667,19,89.331,12,152,NA,NA,"dry"
9357,"A2","J","High",40,160,"Shorea acuminatissima","Sacu","8MSacu2",112.006666666667,19,89.331,12,175,2.51495526799186,1,"dry"
9358,"A2","J","High",40,200,"Shorea falciferoides","Sfal","Sfal1",109.006666666667,19,89.331,12,590,2.88,1,"dry"
9359,"A2","J","High",40,240,"Shorea waltonii","Swal","Swal1",101.306666666667,19,89.331,12,230,6.42484241051872,1,"dry"
9360,"A2","J","High",40,280,"Shorea pauciflora","Spau","Spau1",104.606666666667,19,89.331,12,181,2.07,NA,"dry"
9361,"A2","J","High",80,0,"Parashorea tomentella","Ptom","Ptom3RCDm",113.506666666667,19,89.331,12,300,3.89427785346654,1,"dry"
9362,"A2","J","High",80,40,"Parashorea malaanonan","Pmal","9LPmal7m",110.006666666667,19,89.331,12,NA,4.22995271841187,1,"dry"
9363,"A2","J","High",80,80,"Shorea falciferoides","Sfal","Sfal1",107.606666666667,19,89.331,12,NA,2.32991416150896,1,"dry"
9364,"A2","J","High",80,120,"Shorea waltonii","Swal","Swal1",105.006666666667,19,89.331,12,389,5.034580419459,1,"dry"
9365,"A2","J","High",80,160,"Parashorea malaanonan","Pmal","9PmalRDC1m",100.606666666667,19,89.331,12,510,3.89917940084834,1,"dry"
9366,"A2","J","High",80,200,"Shorea gibbosa","Sgib","Sgib1",99.0066666666667,19,89.331,12,365,NA,NA,"dry"
9367,"A2","J","High",80,240,"Dryobalanops lanceolata","Dry","Dry1",100.006666666667,19,89.331,12,310,NA,NA,"dry"
9368,"A2","J","High",80,280,"Shorea seminis","Ssem","Ssem1",104.006666666667,19,89.331,12,345,4.94487613596135,1,"dry"
9369,"A2","J","High",120,0,"Shorea macroptera","Smac","Smac1",115.006666666667,19,89.331,12,NA,4.28,1,"dry"
9370,"A2","J","High",120,40,"Shorea falciferoides","Sfal","Sfal1",105.006666666667,19,89.331,12,NA,3.7545971821222,1,"dry"
9371,"A2","J","High",120,80,"Parashorea tomentella","Ptom","PtomRDC4a",106.406666666667,19,89.331,12,270,NA,NA,"dry"
9372,"A2","J","High",120,120,"Shorea seminis","Ssem","Ssem1",103.506666666667,19,89.331,12,380,NA,NA,"dry"
9373,"A2","J","High",120,160,"Shorea pauciflora","Spau","Spau1",101.006666666667,19,89.331,12,260,NA,NA,"dry"
9374,"A2","J","High",120,200,"Shorea macroptera","Smac","Smac1",99.3066666666667,19,89.331,12,NA,5.22996175894241,1,"dry"
9375,"A2","J","High",120,240,"Shorea gibbosa","Sgib","Sgib1",98.4066666666667,19,89.331,12,435,NA,NA,"dry"
9376,"A2","J","High",120,280,"Dryobalanops lanceolata","Dry","Dry1",101.406666666667,19,89.331,12,80,3.92,1,"dry"
9377,"A2","J","High",160,0,"Shorea mecistopteryx","Smec","Smec1",111.806666666667,19,89.331,12,162,7.04993616992381,1,"dry"
9378,"A2","J","High",160,40,"Shorea smithiana","Ssmi","90Ssmi10m",110.006666666667,19,89.331,12,340,NA,NA,"dry"
9379,"A2","J","High",160,80,"Shorea parvifolia","Spar","9PSpar2",105.906666666667,19,89.331,12,250,NA,NA,"dry"
9380,"A2","J","High",160,120,"Shorea pauciflora","Spau","Spau1",103.006666666667,19,89.331,12,340,4.54972526643093,1,"dry"
9381,"A2","J","High",160,160,"Shorea beccariana","Sbec","Sbec1",100.006666666667,19,89.331,12,325,4.04988888736469,1,"dry"
9382,"A2","J","High",160,200,"Shorea mecistopteryx","Smec","Smec1",98.0066666666667,19,89.331,12,NA,6.33992902168471,1,"dry"
9383,"A2","J","High",160,240,"Shorea waltonii","Swal","Swal1",96.5066666666667,19,89.331,12,NA,5.23497850998454,1,"dry"
9384,"A2","J","High",160,280,"Dryobalanops lanceolata","Dry","Dry1",99.3066666666667,19,89.331,12,117,4.01998756216981,1,"dry"
9385,"A2","J","High",200,0,"Shorea mecistopteryx","Smec","Smec1",107.006666666667,19,89.331,12,770,4.8149974039453,0,"dry"
9386,"A2","J","High",200,40,"Shorea smithiana","Ssmi","Ssmi5a",107.806666666667,19,89.331,12,200,5.1112816396673,1,"dry"
9387,"A2","J","High",200,80,"Parashorea tomentella","Ptom","PtomRDC1a",104.206666666667,19,89.331,12,NA,NA,NA,"dry"
9388,"A2","J","High",200,120,"Shorea xanthophylla","Sxan","9KSxan2a",101.706666666667,19,89.331,12,323,3.26944949494559,1,"dry"
9389,"A2","J","High",200,160,"Shorea smithiana","Ssmi","90Ssmi10m",100.006666666667,19,89.331,12,410,5.76473763496657,1,"dry"
9390,"A2","J","High",200,200,"Shorea leprosula","Slep","8PSlep4m",98.5066666666667,19,89.331,12,195,3.62027623255464,1,"dry"
9391,"A2","J","High",200,240,"Shorea xanthophylla","Sxan","11HSxan1a",95.4066666666667,19,89.331,12,321,4.64493272287124,1,"dry"
9392,"A2","J","High",200,280,"Shorea acuminatissima","Sacu","9OSacu3",95.9066666666667,19,89.331,12,386,NA,NA,"dry"
9393,"A2","J","High",240,0,"Shorea acuminatissima","Sacu","8MSacu2",106.206666666667,19,89.331,12,300,2.73992700632699,1,"dry"
9394,"A2","J","High",240,40,"Shorea beccariana","Sbec","Sbec1",104.306666666667,19,89.331,12,500,5.25471217099472,1,"dry"
9395,"A2","J","High",240,80,"Shorea falciferoides","Sfal","Sfal1",106.006666666667,19,89.331,12,640,3.60887794196479,1,"dry"
9396,"A2","J","High",240,120,"Shorea gibbosa","Sgib","Sgib1",101.006666666667,19,89.331,12,535,NA,NA,"dry"
9397,"A2","J","High",240,160,"Shorea leprosula","Slep","12HSlep8a",102.306666666667,19,89.331,12,134,NA,NA,"dry"
9398,"A2","J","High",240,200,"Dryobalanops lanceolata","Dry","Dry1",99.9066666666667,19,89.331,12,350,3.30998489422535,1,"dry"
9399,"A2","J","High",240,240,"Shorea pauciflora","Spau","Spau1",95.6066666666667,19,89.331,12,320,NA,NA,"dry"
9400,"A2","J","High",240,280,"Shorea leprosula","Slep","9PSlep2m",96.8066666666667,19,89.331,12,NA,4.83497673210534,1,"dry"
9401,"A2","J","High",280,0,"Shorea mecistopteryx","Smec","Smec1",107.006666666667,19,89.331,12,570,5.80422260083123,1,"dry"
9402,"A2","J","High",280,40,"Shorea acuminatissima","Sacu","9OSacu3",105.506666666667,19,89.331,12,485,2.43967210911631,0,"dry"
9403,"A2","J","High",280,80,"Shorea beccariana","Sbec","Sbec1",107.006666666667,19,89.331,12,290,4.57998908295642,1,"dry"
9404,"A2","J","High",280,120,"Shorea parvifolia","Spar","Spar1RDC",103.006666666667,19,89.331,12,168,3.83988281071181,1,"dry"
9405,"A2","J","High",280,160,"Shorea seminis","Ssem","Ssem1",102.006666666667,19,89.331,12,270,NA,NA,"dry"
9406,"A2","J","High",280,200,"Parashorea malaanonan","Pmal","9LPmal9a",99.1066666666667,19,89.331,12,68,NA,NA,"dry"
9407,"A2","J","High",280,240,"Shorea xanthophylla","Sxan","Sxan1RDCm",97.7066666666667,19,89.331,12,260,NA,1,"dry"
9408,"A2","J","High",280,280,"Shorea macroptera","Smac","Smac1",96.3066666666667,19,89.331,12,230,NA,1,"dry"
9409,"A2","J","Low",0,0,"Shorea gibbosa","Sgib","Sgib1",21.8066666666667,43,76.466,12,NA,NA,NA,"dry"
9410,"A2","J","Low",0,40,"Shorea pauciflora","Spau","Spau1",21.8066666666667,43,76.466,12,NA,NA,NA,"dry"
9411,"A2","J","Low",0,80,"Shorea seminis","Ssem","Ssem1",20.3066666666667,43,76.466,12,NA,NA,NA,"dry"
9412,"A2","J","Low",0,120,"Parashorea malaanonan","Pmal","8MPmal8m",16.8066666666667,43,76.466,12,330,NA,NA,"dry"
9413,"A2","J","Low",0,160,"Shorea waltonii","Swal","Swal1",21.3066666666667,43,76.466,12,NA,NA,NA,"dry"
9414,"A2","J","Low",0,200,"Shorea smithiana","Ssmi","Ssmi4a",18.1066666666667,43,76.466,12,NA,NA,NA,"dry"
9415,"A2","J","Low",0,240,"Shorea smithiana","Ssmi","9HSsmi4m",20.8066666666667,43,76.466,12,NA,NA,NA,"dry"
9416,"A2","J","Low",0,280,"Shorea gibbosa","Sgib","Sgib1",19.8066666666667,43,76.466,12,170,NA,NA,"dry"
9417,"A2","J","Low",40,0,"Shorea leprosula","Slep","8QSlep4m",23.3066666666667,43,76.466,12,320,NA,NA,"dry"
9418,"A2","J","Low",40,40,"Shorea leprosula","Slep","12HSlep8a",21.3066666666667,43,76.466,12,235,NA,NA,"dry"
9419,"A2","J","Low",40,80,"Shorea waltonii","Swal","Swal1",21.1066666666667,43,76.466,12,138,NA,NA,"dry"
