"ID","longitude","latitude","species","sp","minimum_size","DBH","elevation"
"10PSjoh8",605741.2197,647521.3004,"Shorea johorensis","Sjoh",50,95,58.484
"10PSjoh9",605750.0767,647521.3155,"Shorea johorensis","Sjoh",50,125,59.054
"11HSJOH1",604411.5137,647328.1576,"Shorea johorensis","Sjoh",50,140,68.84
"11HSJOH2",604429.8749,647377.939,"Shorea johorensis","Sjoh",50,116,69.013
"11HSJOH3",604411.3373,647433.1862,"Shorea johorensis","Sjoh",50,76.6,70.773
"11HSJOH4",604426.0767,647444.2666,"Shorea johorensis","Sjoh",50,90,68.83
"11ISJOH1",604459.5228,647306.127,"Shorea johorensis","Sjoh",50,110,68.833
"11ISJOH10",604516.7375,647300.6953,"Shorea johorensis","Sjoh",50,100,69.147
"11ISJOH11",604509.3994,647273.0438,"Shorea johorensis","Sjoh",50,110,69.492
"11ISJOH12",604597.9606,647278.7205,"Shorea johorensis","Sjoh",50,111.5,82.722
"11ISJOH13",604525.9165,647326.5074,"Shorea johorensis","Sjoh",50,100,68.625
"11ISJOH14",604525.9258,647320.9795,"Shorea johorensis","Sjoh",50,90,68.853
"11ISJOH15",604579.4428,647315.5417,"Shorea johorensis","Sjoh",50,74.5,70.886
"11ISJOH16",604535.1265,647333.8932,"Shorea johorensis","Sjoh",50,120,68.48901
"11ISJOH17",604573.6808,647450.0426,"Shorea johorensis","Sjoh",50,58,68.594
"11ISJOH18",604540.5228,647416.8198,"Shorea johorensis","Sjoh",50,143.2,68.176
"11ISJOH19",604581.1429,647403.9899,"Shorea johorensis","Sjoh",50,120,67.926
"11ISJOH2",604448.4422,647311.6362,"Shorea johorensis","Sjoh",50,120,68.50401
"11ISJOH20",604535.0212,647396.5419,"Shorea johorensis","Sjoh",50,100,67.832
"11ISJOH21",604439.1022,647381.6398,"Shorea johorensis","Sjoh",50,120,68.259
"11ISJOH22",604444.7183,647333.7413,"Shorea johorensis","Sjoh",50,60,69.479
"11ISJOH23",604464.947,647372.4701,"Shorea johorensis","Sjoh",50,100,69.317
"11ISJOH24",604463.0919,647376.1523,"Shorea johorensis","Sjoh",50,105,69.26701
"11ISJOH25",604472.3811,647343.0009,"Shorea johorensis","Sjoh",50,88.5,68.527
"11ISJOH26",604505.5857,647348.5845,"Shorea johorensis","Sjoh",50,130,69.176
"11ISJOH27",604483.4988,647315.3804,"Shorea johorensis","Sjoh",50,110,70.159
"11ISJOH28",604481.6066,647341.1737,"Shorea johorensis","Sjoh",50,81.8,68.985
"11ISJOH29",604498.198,647350.4146,"Shorea johorensis","Sjoh",50,100,69.187
"11ISJOH3",604452.1413,647304.272,"Shorea johorensis","Sjoh",50,120,68.048
"11ISJOH30",604501.8693,647359.6339,"Shorea johorensis","Sjoh",50,86,69.172
"11ISJOH31",604524.0057,647363.3563,"Shorea johorensis","Sjoh",50,69.5,68.80801
"11ISJOH32",604525.9011,647335.7204,"Shorea johorensis","Sjoh",50,85,68.58801
"11ISJOH33",604498.1949,647352.2573,"Shorea johorensis","Sjoh",50,94,69.191
"11ISJOH34",604494.4493,647387.2606,"Shorea johorensis","Sjoh",50,90,68.982
"11ISJOH35",604499.9385,647414.909,"Shorea johorensis","Sjoh",50,120,68.817
"11ISJOH36",604472.2293,647433.2885,"Shorea johorensis","Sjoh",50,120,69.078
"11ISJOH4",604457.6274,647333.7629,"Shorea johorensis","Sjoh",50,66,68.916
"11ISJOH5",604444.7028,647342.9544,"Shorea johorensis","Sjoh",50,100,69.47701
"11ISJOH6",604477.9539,647320.8989,"Shorea johorensis","Sjoh",50,120,69.577
"11ISJOH7",604505.6352,647319.1028,"Shorea johorensis","Sjoh",50,120,70.937
"11ISJOH8",604511.1678,647320.9547,"Shorea johorensis","Sjoh",50,120,70.40401
"11ISJOH9",604518.5568,647311.754,"Shorea johorensis","Sjoh",50,100,69.565
"11JSJOH1",604660.5187,647387.54,"Shorea johorensis","Sjoh",50,75,72.136
"11JSJOH10",604728.744,647411.6088,"Shorea johorensis","Sjoh",50,70,69.081
"11JSJOH11",604719.4688,647442.9177,"Shorea johorensis","Sjoh",50,95,68.43201
"11JSJOH12",604789.6641,647395.128,"Shorea johorensis","Sjoh",50,55.5,68.859
"11JSJOH2",604654.9955,647380.1603,"Shorea johorensis","Sjoh",50,79.2,71.806
"11JSJOH3",604662.4062,647358.0614,"Shorea johorensis","Sjoh",50,98,69.541
"11JSJOH4",604688.2001,647385.744,"Shorea johorensis","Sjoh",50,84,76.944
"11JSJOH5",604684.403,647444.7012,"Shorea johorensis","Sjoh",50,72.5,76.09
"11JSJOH6",604629.0931,647416.9689,"Shorea johorensis","Sjoh",50,90,69.874
"11JSJOH7",604623.4985,647451.9691,"Shorea johorensis","Sjoh",50,110,69.519
"11JSJOH8",604713.9518,647431.8527,"Shorea johorensis","Sjoh",50,70,69.778
"11JSJOH9",604708.3913,647446.5842,"Shorea johorensis","Sjoh",50,70,70.621
"11NSjoh1",605490.9137,647361.3045,"Shorea johorensis","Sjoh",50,72.7,61.018
"11OSjoh1",605694.8837,647425.037,"Shorea johorensis","Sjoh",50,110,58.134
"12HSjoh1",604391.4069,647210.1968,"Shorea johorensis","Sjoh",50,120,70.303
"12HSjoh2",604384.0273,647213.8696,"Shorea johorensis","Sjoh",50,110,70.221
"12HSjoh3",604378.5318,647189.9064,"Shorea johorensis","Sjoh",50,120,70.841
"12HSjoh4",604376.7107,647173.3199,"Shorea johorensis","Sjoh",50,110,70.542
"12HSjoh5",604378.6153,647140.1561,"Shorea johorensis","Sjoh",50,110,70.386
"12HSjoh6",604395.1852,647162.2952,"Shorea johorensis","Sjoh",50,110,70.06001
"12HSjoh7",604397.1158,647107.0201,"Shorea johorensis","Sjoh",50,110,68.521
"12HSjoh8",604288.1772,647151.06,"Shorea johorensis","Sjoh",50,100,70.702
"12HSjoh9",604376.754,647147.5234,"Shorea johorensis","Sjoh",50,58,70.401
"12ISjoh1",604478.1273,647217.7129,"Shorea johorensis","Sjoh",50,95,74.273
"12ISjoh2",604434.0679,647083.1283,"Shorea johorensis","Sjoh",50,83,69.953
"12ISjoh3",604450.6656,647088.684,"Shorea johorensis","Sjoh",50,110,71.04
"12ISjoh4",604452.5035,647088.6871,"Shorea johorensis","Sjoh",50,100,71.386
"12ISjoh5",604434.0462,647096.0265,"Shorea johorensis","Sjoh",50,95,69.54401
"12ISjoh6",604459.8293,647123.7089,"Shorea johorensis","Sjoh",50,108,70.677
"12ISjoh7",604529.7086,647263.8649,"Shorea johorensis","Sjoh",50,75,70.343
"12ISjoh8",604561.1839,647204.9543,"Shorea johorensis","Sjoh",50,50,71.555
"8HSjoh1",604394.0338,647847.7447,"Shorea johorensis","Sjoh",50,55,77.927
"8HSjoh10",604362.5094,647936.1371,"Shorea johorensis","Sjoh",50,100,69.681
"8HSjoh11",604362.4753,647956.4058,"Shorea johorensis","Sjoh",50,90,68.465
"8HSjoh12",604314.6246,647884.4636,"Shorea johorensis","Sjoh",50,90,72.582
"8HSjoh13",604314.6432,647873.4079,"Shorea johorensis","Sjoh",50,75,75.00201
"8HSjoh14",604298.0611,647858.6391,"Shorea johorensis","Sjoh",50,95,80.749
"8HSjoh15",604320.1726,647877.1024,"Shorea johorensis","Sjoh",50,72,75.216
"8HSjoh16",604338.6437,647867.9204,"Shorea johorensis","Sjoh",50,80,80.07401
"8HSjoh17",604286.9868,647860.4632,"Shorea johorensis","Sjoh",50,87,82.94801
"8HSjoh18",604288.6903,647947.0687,"Shorea johorensis","Sjoh",50,100,77.076
"8HSjoh19",604303.4606,647939.7232,"Shorea johorensis","Sjoh",50,116.5,74.78201
"8HSjoh2",604386.5409,647912.2236,"Shorea johorensis","Sjoh",50,95,78.825
"8HSjoh20",604286.7486,648002.3438,"Shorea johorensis","Sjoh",50,85,70.427
"8HSjoh21",604386.3923,648000.6687,"Shorea johorensis","Sjoh",50,120,70.172
"8HSjoh22",604386.383,648006.1965,"Shorea johorensis","Sjoh",50,115,71.763
"8HSjoh23",604382.7613,647967.4956,"Shorea johorensis","Sjoh",50,80,70.973
"8HSjoh24",604403.0362,647978.5853,"Shorea johorensis","Sjoh",50,55,71.51701
"8HSjoh3",604393.9595,647891.9672,"Shorea johorensis","Sjoh",50,90,75.79601
"8HSjoh4",604393.9099,647921.449,"Shorea johorensis","Sjoh",50,61,78.64001
"8HSjoh5",604368.0326,647943.5168,"Shorea johorensis","Sjoh",50,88,70.229
"8HSjoh6",604358.8041,647947.1865,"Shorea johorensis","Sjoh",50,90,68.467
"8HSjoh7",604366.1607,647963.7824,"Shorea johorensis","Sjoh",50,120,68.54501
"8HSjoh8",604344.0215,647961.9026,"Shorea johorensis","Sjoh",50,59.5,73.744
"8HSjoh9",604309.0302,647919.4637,"Shorea johorensis","Sjoh",50,140,70.555
"8JSjoh1",604768.6217,647839.1623,"Shorea johorensis","Sjoh",50,90,67.05701
"8JSjoh10",604646.7389,647897.9205,"Shorea johorensis","Sjoh",50,100,76.689
"8JSjoh11",604611.6516,647912.6023,"Shorea johorensis","Sjoh",50,62,67.87
"8JSjoh12",604642.9218,647975.3038,"Shorea johorensis","Sjoh",50,110,67.57
"8JSjoh13",604700.1249,647969.8723,"Shorea johorensis","Sjoh",50,95,71.15
"8JSjoh14",604670.6153,647966.1374,"Shorea johorensis","Sjoh",50,105,69.679
"8JSjoh15",604738.8617,647977.3081,"Shorea johorensis","Sjoh",50,60,71.291
"8JSjoh16",604626.2871,647991.8592,"Shorea johorensis","Sjoh",50,100,68.022
"8JSjoh17",604759.1849,647966.2867,"Shorea johorensis","Sjoh",50,75,74.944
"8JSjoh18",604742.6061,647949.6753,"Shorea johorensis","Sjoh",50,90,76.302
"8JSjoh2",604678.1005,647899.816,"Shorea johorensis","Sjoh",50,110,75.996
"8JSjoh3",604685.5503,647861.1336,"Shorea johorensis","Sjoh",50,100,68.79601
"8JSjoh4",604744.5713,647874.1315,"Shorea johorensis","Sjoh",50,80,68.719
"8JSjoh5",604757.5007,647868.6254,"Shorea johorensis","Sjoh",50,95,67.651
"8JSjoh6",604787.0743,647841.0361,"Shorea johorensis","Sjoh",50,120,66.621
"8JSjoh7",604751.9278,647890.7274,"Shorea johorensis","Sjoh",50,63,69.112
"8JSjoh8",604746.4109,647879.6624,"Shorea johorensis","Sjoh",50,150,68.967
"8JSjoh9",604709.5136,647877.7575,"Shorea johorensis","Sjoh",50,93.5,75.061
"8KSjoh1",604886.7184,647839.3616,"Shorea johorensis","Sjoh",50,100,67.619
"8KSjoh10",604965.9489,647902.1444,"Shorea johorensis","Sjoh",50,70,66.78101
"8KSjoh11",604975.1449,647924.2713,"Shorea johorensis","Sjoh",50,62.3,67.219
"8KSjoh12",604982.4872,647942.7098,"Shorea johorensis","Sjoh",50,125,67.31001
"8KSjoh13",604978.7787,647955.6019,"Shorea johorensis","Sjoh",50,110,66.373
"8KSjoh14",604971.3568,647977.7007,"Shorea johorensis","Sjoh",50,100,67.403
"8KSjoh15",604963.9585,647992.4291,"Shorea johorensis","Sjoh",50,130,67.21101
"8KSjoh16",604901.2087,647997.8509,"Shorea johorensis","Sjoh",50,75,66.135
"8KSjoh17",604895.698,647983.1007,"Shorea johorensis","Sjoh",50,70,67.2
"8KSjoh18",604825.8111,647848.4719,"Shorea johorensis","Sjoh",50,115,67.68501
"8KSjoh19",604783.3827,647837.3446,"Shorea johorensis","Sjoh",50,100,66.64101
"8KSjoh2",604953.1177,647856.0573,"Shorea johorensis","Sjoh",50,105,66.884
"8KSjoh20",604805.3261,647955.3089,"Shorea johorensis","Sjoh",50,95,69.441
"8KSjoh21",604866.2209,647953.5691,"Shorea johorensis","Sjoh",50,150,67.383
"8KSjoh22",604877.2858,647957.273,"Shorea johorensis","Sjoh",50,59.8,67.548
"8KSjoh23",604877.2672,647968.3287,"Shorea johorensis","Sjoh",50,84,66.69601
"8KSjoh24",604910.4496,647986.8108,"Shorea johorensis","Sjoh",50,115,67.82401
"8KSjoh3",604967.7915,647905.8327,"Shorea johorensis","Sjoh",50,110,67.178
"8KSjoh4",604836.9321,647819.0089,"Shorea johorensis","Sjoh",50,85,66.62701
"8KSjoh5",604836.8916,647842.9627,"Shorea johorensis","Sjoh",50,72.5,68.054
"8KSjoh6",604847.9411,647855.8797,"Shorea johorensis","Sjoh",50,110,67.658
"8KSjoh7",604930.9161,647891.0295,"Shorea johorensis","Sjoh",50,160,67.22501
"8KSjoh8",604954.8247,647933.45,"Shorea johorensis","Sjoh",50,120.7,67.112
"8KSjoh9",604958.5225,647933.4563,"Shorea johorensis","Sjoh",50,100,67.179
"8LSJOH1",604991.8545,647863.4933,"Shorea johorensis","Sjoh",50,105,66.48801
"8LSJOH10",605004.3508,647891.5221,"Shorea johorensis","Sjoh",50,100,67.245
"8LSJOH11",605013.9564,647887.4846,"Shorea johorensis","Sjoh",50,95,67.659
"8LSJOH12",605036.0677,647905.9481,"Shorea johorensis","Sjoh",50,95,67.79
"8LSJOH13",605045.2495,647929.9177,"Shorea johorensis","Sjoh",50,120,65.91
"8LSJOH14",605089.5967,647893.1403,"Shorea johorensis","Sjoh",50,110,66.26701
"8LSJOH15",605047.1732,647885.6982,"Shorea johorensis","Sjoh",50,115,68.48901
"8LSJOH16",605102.5511,647872.8935,"Shorea johorensis","Sjoh",50,94.5,66.708
"8LSJOH17",605108.0899,647871.0602,"Shorea johorensis","Sjoh",50,90,67.007
"8LSJOH18",605089.7245,647817.5934,"Shorea johorensis","Sjoh",50,62.5,70.137
"8LSJOH19",605154.2906,647825.0731,"Shorea johorensis","Sjoh",50,115,67.594
"8LSJOH2",605015.8597,647848.7929,"Shorea johorensis","Sjoh",50,100,67.85001
"8LSJOH20",605154.2812,647830.601,"Shorea johorensis","Sjoh",50,75,68.385
"8LSJOH21",605126.5657,647852.6654,"Shorea johorensis","Sjoh",50,100,67.31001
"8LSJOH22",605132.067,647872.9435,"Shorea johorensis","Sjoh",50,70,66.97
"8LSJOH23",605150.4947,647889.5582,"Shorea johorensis","Sjoh",50,74.5,66.75
"8LSJOH24",605137.6494,647845.3137,"Shorea johorensis","Sjoh",50,90,69.56001
"8LSJOH25",605165.315,647852.731,"Shorea johorensis","Sjoh",50,95,66.748
"8LSJOH26",605170.8537,647850.8978,"Shorea johorensis","Sjoh",50,80,66.694
"8LSJOH27",605146.8298,647876.6537,"Shorea johorensis","Sjoh",50,90,66.83801
"8LSJOH28",605154.119,647926.4166,"Shorea johorensis","Sjoh",50,100,68.261
"8LSJOH29",605168.888,647926.4416,"Shorea johorensis","Sjoh",50,75,69.616
"8LSJOH3",605012.1761,647846.9441,"Shorea johorensis","Sjoh",50,79,68.508
"8LSJOH30",605152.2781,647928.2561,"Shorea johorensis","Sjoh",50,80,68.334
"8LSJOH31",605168.7975,647979.8774,"Shorea johorensis","Sjoh",50,60.3,76.662
"8LSJOH32",605139.2956,647965.0864,"Shorea johorensis","Sjoh",50,55,72.26501
"8LSJOH33",605135.6619,647933.7559,"Shorea johorensis","Sjoh",50,130,68.79
"8LSJOH34",605118.9397,648001.9044,"Shorea johorensis","Sjoh",50,75,68.053
"8LSJOH35",605085.7479,647988.9498,"Shorea johorensis","Sjoh",50,115,71.5
"8LSJOH36",605120.9022,647928.203,"Shorea johorensis","Sjoh",50,70,72.617
"8LSJOH37",605095.0762,647926.3167,"Shorea johorensis","Sjoh",50,100,71.189
"8LSJOH38",605091.3989,647920.7826,"Shorea johorensis","Sjoh",50,90,68.923
"8LSJOH39",605082.1873,647907.8688,"Shorea johorensis","Sjoh",50,130,66.23
"8LSJOH4",605021.3984,647846.9597,"Shorea johorensis","Sjoh",50,84.5,67.759
"8LSJOH40",605050.6542,648007.3166,"Shorea johorensis","Sjoh",50,95,66.75301
"8LSJOH41",605069.0912,648018.4035,"Shorea johorensis","Sjoh",50,90,66.747
"8LSJOH42",605030.4542,647952.004,"Shorea johorensis","Sjoh",50,115,66.90501
"8LSJOH43",605037.8152,647959.3869,"Shorea johorensis","Sjoh",50,125,66.973
"8LSJOH44",605041.4818,647977.8193,"Shorea johorensis","Sjoh",50,130,66.80801
"8LSJOH45",605037.7404,648003.6095,"Shorea johorensis","Sjoh",50,65,66.801
"8LSjoh46",605010.0967,647983.294,"Shorea johorensis","Sjoh",50,80,66.632
"8LSJOH47",605013.782,647990.6708,"Shorea johorensis","Sjoh",50,85,66.771
"8LSJOH48",604989.8156,647975.8892,"Shorea johorensis","Sjoh",50,75,66.75201
"8LSJOH49",604993.4992,647977.7381,"Shorea johorensis","Sjoh",50,70,66.57101
"8LSJOH5",605017.6774,647867.2221,"Shorea johorensis","Sjoh",50,100,67.827
"8LSJOH50",604987.9324,647996.1549,"Shorea johorensis","Sjoh",50,80,67.311
"8LSJOH6",605012.2041,647830.3606,"Shorea johorensis","Sjoh",50,100,70.659
"8LSJOH7",605043.5315,647852.525,"Shorea johorensis","Sjoh",50,85,72.639
"8LSJOH8",605056.4329,647863.6025,"Shorea johorensis","Sjoh",50,95,70.306
"8LSJOH9",605026.8561,647893.0342,"Shorea johorensis","Sjoh",50,120,67.805
"8MSjoh1",605183.8238,647821.4378,"Shorea johorensis","Sjoh",50,95,72.535
"8MSjoh10",605189.0536,648002.0231,"Shorea johorensis","Sjoh",50,100,74.763
"8MSjoh11",605202.0767,647941.2388,"Shorea johorensis","Sjoh",50,120,74.803
"8MSjoh12",605192.8651,647928.3249,"Shorea johorensis","Sjoh",50,85,74.097
"8MSjoh13",605181.8251,647909.88,"Shorea johorensis","Sjoh",50,95,73.631
"8MSjoh14",605185.5604,647887.7749,"Shorea johorensis","Sjoh",50,100,71.149
"8MSjoh15",605187.3888,647893.3059,"Shorea johorensis","Sjoh",50,81.8,71.818
"8MSjoh2",605187.4949,647830.6572,"Shorea johorensis","Sjoh",50,107,73.208
"8MSjoh3",605181.9406,647841.7035,"Shorea johorensis","Sjoh",50,95,69.815
"8MSjoh4",605176.4018,647843.5367,"Shorea johorensis","Sjoh",50,90,68.453
"8MSjoh5",605227.8465,647976.2921,"Shorea johorensis","Sjoh",50,90,78.008
"8MSjoh6",605233.3634,647987.3571,"Shorea johorensis","Sjoh",50,112,77.14001
"8MSjoh7",605234.4805,647981.4627,"Shorea johorensis","Sjoh",50,90,77.091
"8MSjoh8",605249.9671,647989.2279,"Shorea johorensis","Sjoh",50,135,78.027
"8MSjoh9",605209.3939,647974.4183,"Shorea johorensis","Sjoh",50,110,76.886
"8PSjoh1",605883.6977,647865.0072,"Shorea johorensis","Sjoh",50,110,60.499
"8QSjoh1",605945.2358,647849.7569,"Shorea johorensis","Sjoh",50,110,64.353
"8QSjoh10",606015.9962,647834.5225,"Shorea johorensis","Sjoh",50,105,62.569
"8QSjoh11",605991.4058,647822.1964,"Shorea johorensis","Sjoh",50,85,60.457
"8QSjoh12",606000.5501,647874.4195,"Shorea johorensis","Sjoh",50,86,66.123
"8QSjoh13",605982.0891,647877.4591,"Shorea johorensis","Sjoh",50,135,64.40701
"8QSjoh14",605991.2643,647905.114,"Shorea johorensis","Sjoh",50,65.8,72.494
"8QSjoh15",606034.3832,647868.3352,"Shorea johorensis","Sjoh",50,120,67.42101
"8QSjoh16",606012.9079,647840.6592,"Shorea johorensis","Sjoh",50,90,62.719
"8QSjoh17",606089.8024,647831.5774,"Shorea johorensis","Sjoh",50,54.2,60.229
"8QSjoh18",606068.2694,647837.6828,"Shorea johorensis","Sjoh",50,150,63.848
"8QSjoh19",606052.8862,647840.7275,"Shorea johorensis","Sjoh",50,119.1,66.983
"8QSjoh2",605929.8578,647849.7307,"Shorea johorensis","Sjoh",50,110,68.704
"8QSjoh20",606062.0928,647849.9564,"Shorea johorensis","Sjoh",50,79.5,62.517
"8QSjoh21",606062.0824,647856.0983,"Shorea johorensis","Sjoh",50,80,61.415
"8QSjoh22",606071.321,647853.0432,"Shorea johorensis","Sjoh",50,75,61.012
"8QSjoh23",606071.3105,647859.1852,"Shorea johorensis","Sjoh",50,100,60.674
"8QSjoh24",606077.4708,647849.9826,"Shorea johorensis","Sjoh",50,51.8,60.872
"8QSjoh25",606046.6467,647889.8534,"Shorea johorensis","Sjoh",50,115,60.774
"8QSjoh26",606049.7035,647902.1427,"Shorea johorensis","Sjoh",50,110,61.497
"8QSjoh27",606040.4183,647938.9792,"Shorea johorensis","Sjoh",50,110,64.848
"8QSjoh28",606037.309,647957.4002,"Shorea johorensis","Sjoh",50,110,70.83601
"8QSjoh29",605975.7349,648000.2895,"Shorea johorensis","Sjoh",50,120,70.496
"8QSjoh3",605914.4694,647855.8465,"Shorea johorensis","Sjoh",50,68,65.714
"8QSjoh30",605988.1347,647941.961,"Shorea johorensis","Sjoh",50,110,64.08701
"8QSjoh31",605991.1857,647951.1793,"Shorea johorensis","Sjoh",50,130,62.567
"8QSjoh32",605997.3622,647938.9057,"Shorea johorensis","Sjoh",50,90.5,63.688
"8QSjoh4",605914.506,647834.3494,"Shorea johorensis","Sjoh",50,95,63.666
"8QSjoh5",605920.6773,647825.1468,"Shorea johorensis","Sjoh",50,68.4,63.648
"8QSjoh6",605979.0689,647843.6725,"Shorea johorensis","Sjoh",50,105,60.389
"8QSjoh7",605985.2141,647849.8251,"Shorea johorensis","Sjoh",50,90,61.183
"8QSjoh8",605982.1258,647855.9619,"Shorea johorensis","Sjoh",50,107,61.289
"8QSjoh9",606009.8249,647843.725,"Shorea johorensis","Sjoh",50,85,63.698
"9H??01",604329.6672,647714.9685,"Shorea johorensis","Sjoh",50,92.9,69.514
"9HSjoh01",604320.3644,647762.8609,"Shorea johorensis","Sjoh",50,140,71.205
"9HSjoh02",604336.9898,647751.8331,"Shorea johorensis","Sjoh",50,140,74.673
"9HSjoh03",604333.4114,647687.3357,"Shorea johorensis","Sjoh",50,55.5,69.995
"9HSjoh04",604338.9501,647685.5024,"Shorea johorensis","Sjoh",50,70,69.896
"9HSjoh05",604338.9377,647692.8728,"Shorea johorensis","Sjoh",50,74,71.26701
"9HSjoh06",604349.8697,647775.8086,"Shorea johorensis","Sjoh",50,110,76.191
"9HSjoh07",604329.7662,647656.0052,"Shorea johorensis","Sjoh",50,109,70.01501
"9HSjoh08",604327.8851,647681.7986,"Shorea johorensis","Sjoh",50,80,68.802
"9HSjoh09",604283.7084,647617.233,"Shorea johorensis","Sjoh",50,100,80.163
"9HSjoh10",604292.8503,647665.1562,"Shorea johorensis","Sjoh",50,160,72.467
"9HSjoh11",604274.4378,647639.3288,"Shorea johorensis","Sjoh",50,100,81.34
"9HSjoh12",604309.4139,647690.9807,"Shorea johorensis","Sjoh",50,120,69.218
"9HSjoh13",604303.8628,647700.1844,"Shorea johorensis","Sjoh",50,105,70.258
"9HSjoh14",604268.7909,647705.6533,"Shorea johorensis","Sjoh",50,90,74.292
"9HSjoh15",604292.7049,647751.7588,"Shorea johorensis","Sjoh",50,75,70.2
"9HSjoh16",604298.1385,647812.5741,"Shorea johorensis","Sjoh",50,90,73.85201
"9ISjoh01",604529.0765,647639.7567,"Shorea johorensis","Sjoh",50,113,72.803
"9ISjoh02",604604.6257,647706.2179,"Shorea johorensis","Sjoh",50,150,74.304
"9ISjoh03",604595.3426,647735.6841,"Shorea johorensis","Sjoh",50,120,68.207
"9JSjoh1",604789.2105,647664.1488,"Shorea johorensis","Sjoh",50,112,67.939
"9JSjoh10",604741.1424,647721.1887,"Shorea johorensis","Sjoh",50,110,67.825
"9JSjoh11",604696.9165,647686.1046,"Shorea johorensis","Sjoh",50,90,66.993
"9JSjoh12",604687.6631,647704.5151,"Shorea johorensis","Sjoh",50,75,67.913
"9JSjoh13",604735.7435,647640.1047,"Shorea johorensis","Sjoh",50,105,68.901
"9JSjoh14",604750.4549,647667.7687,"Shorea johorensis","Sjoh",50,105,68.958
"9JSjoh15",604669.2663,647669.4745,"Shorea johorensis","Sjoh",50,110,68.534
"9JSjoh16",604658.2199,647654.7149,"Shorea johorensis","Sjoh",50,75,69.01801
"9JSjoh17",604650.854,647643.6468,"Shorea johorensis","Sjoh",50,110,69.05901
"9JSjoh18",604612.0395,647682.2763,"Shorea johorensis","Sjoh",50,100,69.826
"9JSjoh19",604610.0155,647792.8297,"Shorea johorensis","Sjoh",50,90,80.69701
"9JSjoh2",604796.5732,647677.0595,"Shorea johorensis","Sjoh",50,62,67.505
"9JSjoh20",604720.6905,647815.1275,"Shorea johorensis","Sjoh",50,100,67.812
"9JSjoh21",604735.4732,647800.4116,"Shorea johorensis","Sjoh",50,110,67.90501
"9JSjoh22",604682.0126,647772.6823,"Shorea johorensis","Sjoh",50,65.5,72.23
"9JSjoh23",604730.0432,647737.7535,"Shorea johorensis","Sjoh",50,104,67.234
"9JSjoh24",604731.889,647739.5993,"Shorea johorensis","Sjoh",50,140,66.94701
"9JSjoh25",604720.7557,647776.4327,"Shorea johorensis","Sjoh",50,115,68.895
"9JSjoh26",604752.0925,647793.0691,"Shorea johorensis","Sjoh",50,84,67.819
"9JSjoh27",604750.2436,647793.066,"Shorea johorensis","Sjoh",50,74.4,67.82201
"9JSjoh28",604752.0677,647807.81,"Shorea johorensis","Sjoh",50,110,67.91
"9JSjoh3",604809.4188,647721.3039,"Shorea johorensis","Sjoh",50,110,67.524
"9JSjoh4",604787.2949,647710.2109,"Shorea johorensis","Sjoh",50,115,67.857
"9JSjoh5",604781.7314,647726.785,"Shorea johorensis","Sjoh",50,94,67.743
"9JSjoh6",604772.4824,647735.9825,"Shorea johorensis","Sjoh",50,110,67.82401
