"","ID","longitude","latitude","species","sp","mlim","DBH","life_strategy","elevation","species_wood_density"
"212","8HDcau6",604403.0734,647956.474,"Dipterocarpus caudiferus","Dcau",40,94,"Subcanopy",75.076,0.632142857142857
"213","8HDcau7",604332.9348,647971.097,"Dipterocarpus caudiferus","Dcau",40,55,"Subcanopy",78.04301,0.632142857142857
"214","8HDcau8",604349.6902,647882.6798,"Dipterocarpus caudiferus","Dcau",40,77,"Subcanopy",75.524,0.632142857142857
"215","8IDcau1",604440.0325,647921.5265,"Dipterocarpus caudiferus","Dcau",40,85,"Subcanopy",72.777,0.632142857142857
"216","8IDcau2",604600.5773,647914.4262,"Dipterocarpus caudiferus","Dcau",40,100.5,"Subcanopy",72.343,0.632142857142857
"217","8IDcau3",604436.2312,647989.6968,"Dipterocarpus caudiferus","Dcau",40,95,"Subcanopy",79.72701,0.632142857142857
"218","8IDcau4",604428.8281,648000.74,"Dipterocarpus caudiferus","Dcau",40,66,"Subcanopy",79.008,0.632142857142857
"219","8IDkun1",604510.1916,647901.3758,"Dipterocarpus caudiferus","Dcau",40,93.7,"Subcanopy",73.61301,0.632142857142857
"220","8JDcau1",604698.5107,647837.2015,"Dipterocarpus caudiferus","Dcau",40,85,"Subcanopy",68.636,0.632142857142857
"221","8JDcau2",604624.6586,647861.031,"Dipterocarpus caudiferus","Dcau",40,46.5,"Subcanopy",78.96101,0.632142857142857
"222","8JDcau3",604650.4753,647868.445,"Dipterocarpus caudiferus","Dcau",40,100,"Subcanopy",76.93,0.632142857142857
"223","8JDcau4",604788.9028,647846.567,"Dipterocarpus caudiferus","Dcau",40,70,"Subcanopy",66.85101,0.632142857142857
"224","8JDcau5",604748.2349,647894.4064,"Dipterocarpus caudiferus","Dcau",40,90,"Subcanopy",69.8,0.632142857142857
"225","8JDcau6",604738.9766,647909.1316,"Dipterocarpus caudiferus","Dcau",40,79,"Subcanopy",72.35201,0.632142857142857
"226","8JDcau7",604736.9928,647995.7312,"Dipterocarpus caudiferus","Dcau",40,85,"Subcanopy",70.189,0.632142857142857
"227","8KDcau1",604892.2726,647828.3153,"Dipterocarpus caudiferus","Dcau",40,67.5,"Subcanopy",67.41801,0.632142857142857
"228","8KDcau2",604949.479,647821.0415,"Dipterocarpus caudiferus","Dcau",40,96,"Subcanopy",67.578,0.632142857142857
"229","8KDcau3",604943.8376,647883.6809,"Dipterocarpus caudiferus","Dcau",40,67.5,"Subcanopy",67.555,0.632142857142857
"230","8KDcau4",604862.7146,647846.6916,"Dipterocarpus caudiferus","Dcau",40,81,"Subcanopy",67.16801,0.632142857142857
"231","8KDcau5",604958.5505,647916.8728,"Dipterocarpus caudiferus","Dcau",40,120,"Subcanopy",67.174,0.632142857142857
"232","8KDcau6",604886.4725,647984.9278,"Dipterocarpus caudiferus","Dcau",40,78,"Subcanopy",66.464,0.632142857142857
"233","8LDCAU1",604990.0804,647819.2675,"Dipterocarpus caudiferus","Dcau",40,85,"Subcanopy",67.579,0.632142857142857
"234","8LDCAU10",605174.4985,647882.2284,"Dipterocarpus caudiferus","Dcau",40,95,"Subcanopy",70.50401,0.632142857142857
"235","8LDCAU11",605155.9461,647939.318,"Dipterocarpus caudiferus","Dcau",40,50.5,"Subcanopy",69.189,0.632142857142857
"236","8LDCAU12",605126.4472,647922.6846,"Dipterocarpus caudiferus","Dcau",40,43,"Subcanopy",72.10201,0.632142857142857
"237","8LDCAU13",605085.7229,648003.6907,"Dipterocarpus caudiferus","Dcau",40,80,"Subcanopy",68.551,0.632142857142857
"238","8LDCAU14",605089.4595,647974.2152,"Dipterocarpus caudiferus","Dcau",40,61,"Subcanopy",73.26601,0.632142857142857
"239","8LDCAU15",605087.5857,647988.9529,"Dipterocarpus caudiferus","Dcau",40,94.4,"Subcanopy",71.841,0.632142857142857
"240","8LDCAU16",605087.5982,647981.5825,"Dipterocarpus caudiferus","Dcau",40,123,"Subcanopy",72.498,0.632142857142857
"241","8LDCAU17",605104.2549,647952.1289,"Dipterocarpus caudiferus","Dcau",40,85.9,"Subcanopy",75.397,0.632142857142857
"242","8LDCAU18",605067.2891,647990.7613,"Dipterocarpus caudiferus","Dcau",40,66,"Subcanopy",66.625,0.632142857142857
"243","8LDCAU2",605015.8503,647854.3207,"Dipterocarpus caudiferus","Dcau",40,65,"Subcanopy",67.376,0.632142857142857
"244","8LDCAU3",605032.4447,647861.7193,"Dipterocarpus caudiferus","Dcau",40,99.5,"Subcanopy",70.13,0.632142857142857
"245","8LDCAU4",605028.7549,647863.5557,"Dipterocarpus caudiferus","Dcau",40,71,"Subcanopy",68.939,0.632142857142857
"246","8LDCAU5",605041.6033,647905.9575,"Dipterocarpus caudiferus","Dcau",40,68.7,"Subcanopy",68.049,0.632142857142857
"247","8LDCAU6",605102.6291,647826.8282,"Dipterocarpus caudiferus","Dcau",40,45.4,"Subcanopy",70.05801,0.632142857142857
"248","8LDCAU7",605161.6626,647832.456,"Dipterocarpus caudiferus","Dcau",40,116.4,"Subcanopy",67.737,0.632142857142857
"249","8LDCAU8",605132.0701,647871.1008,"Dipterocarpus caudiferus","Dcau",40,113,"Subcanopy",66.98801,0.632142857142857
"250","8LDCAU9",605168.9598,647884.0616,"Dipterocarpus caudiferus","Dcau",40,100,"Subcanopy",70.314,0.632142857142857
"251","8MDcau1",605357.1393,647902.8067,"Dipterocarpus caudiferus","Dcau",40,65,"Subcanopy",73.478,0.632142857142857
"252","8MDcau2",605270.2981,647967.151,"Dipterocarpus caudiferus","Dcau",40,40,"Subcanopy",69.869,0.632142857142857
"253","8MDcau3",605268.4415,647978.2036,"Dipterocarpus caudiferus","Dcau",40,42.5,"Subcanopy",69.594,0.632142857142857
"254","8NDcau1",605489.8908,647963.8384,"Dipterocarpus caudiferus","Dcau",40,75,"Subcanopy",74.992,0.632142857142857
"255","8ODcau1",605678.0764,647978.8993,"Dipterocarpus caudiferus","Dcau",40,110,"Subcanopy",74.704,0.632142857142857
"256","8PDcau1",605738.9796,647972.2467,"Dipterocarpus caudiferus","Dcau",40,95.8,"Subcanopy",74.15,0.632142857142857
"257","8PDcau2",605886.8122,647843.5152,"Dipterocarpus caudiferus","Dcau",40,55,"Subcanopy",60.775,0.632142857142857
"258","8PDcau3",605726.6691,647978.3677,"Dipterocarpus caudiferus","Dcau",40,80,"Subcanopy",76.859,0.632142857142857
"259","8QDcau1",605898.9919,647914.1697,"Dipterocarpus caudiferus","Dcau",40,63.1,"Subcanopy",61.655,0.632142857142857
"260","8QDcau10",605948.104,647972.6031,"Dipterocarpus caudiferus","Dcau",40,110,"Subcanopy",63.099,0.632142857142857
"261","8QDcau11",605948.235,647895.8274,"Dipterocarpus caudiferus","Dcau",40,85,"Subcanopy",67.25401,0.632142857142857
"262","8QDcau12",605985.0778,647929.6717,"Dipterocarpus caudiferus","Dcau",40,85,"Subcanopy",66.243,0.632142857142857
"263","8QDcau13",605966.6797,647895.8589,"Dipterocarpus caudiferus","Dcau",40,56.5,"Subcanopy",63.897,0.632142857142857
"264","8QDcau2",605994.4312,647852.9119,"Dipterocarpus caudiferus","Dcau",40,53.3,"Subcanopy",61.865,0.632142857142857
"265","8QDcau3",605991.2748,647898.9719,"Dipterocarpus caudiferus","Dcau",40,79,"Subcanopy",72.90401,0.632142857142857
"266","8QDcau4",606015.9123,647883.6588,"Dipterocarpus caudiferus","Dcau",40,70,"Subcanopy",67.716,0.632142857142857
"267","8QDcau5",606074.3878,647853.0484,"Dipterocarpus caudiferus","Dcau",40,42.3,"Subcanopy",60.724,0.632142857142857
"268","8QDcau6",606080.4123,647929.8345,"Dipterocarpus caudiferus","Dcau",40,115,"Subcanopy",63.151,0.632142857142857
"269","8QDcau7",606064.9923,647954.3764,"Dipterocarpus caudiferus","Dcau",40,70,"Subcanopy",62.879,0.632142857142857
"270","8QDcau8",606055.8277,647920.5794,"Dipterocarpus caudiferus","Dcau",40,70,"Subcanopy",62.125,0.632142857142857
"271","8QDcau9",606051.6421,647920.9408,"Dipterocarpus caudiferus","Dcau",40,101,"Subcanopy",62.08,0.632142857142857
"272","9HDcau01",604440.2308,647803.5997,"Dipterocarpus caudiferus","Dcau",40,110,"Subcanopy",83.658,0.632142857142857
"273","9HDcau02",604418.0729,647812.7755,"Dipterocarpus caudiferus","Dcau",40,120,"Subcanopy",77.978,0.632142857142857
"274","9HDcau03",604325.8753,647777.611,"Dipterocarpus caudiferus","Dcau",40,72,"Subcanopy",74.302,0.632142857142857
"275","9HDcau04",604298.3736,647672.536,"Dipterocarpus caudiferus","Dcau",40,70,"Subcanopy",72.417,0.632142857142857
"276","9HDcau05",604370.3025,647692.9255,"Dipterocarpus caudiferus","Dcau",40,63.5,"Subcanopy",76.71101,0.632142857142857
"277","9IDcau01",604610.1892,647689.6437,"Dipterocarpus caudiferus","Dcau",40,49,"Subcanopy",69.90401,0.632142857142857
"278","9IDcau02",604571.5298,647636.1429,"Dipterocarpus caudiferus","Dcau",40,70,"Subcanopy",78.607,0.632142857142857
"279","9IDcau03",604582.4243,647741.1901,"Dipterocarpus caudiferus","Dcau",40,98,"Subcanopy",69.438,0.632142857142857
"280","9IDcau04",604576.8297,647776.1903,"Dipterocarpus caudiferus","Dcau",40,100,"Subcanopy",80.82401,0.632142857142857
"281","9IDcau05",604480.8661,647781.5567,"Dipterocarpus caudiferus","Dcau",40,56.3,"Subcanopy",79.176,0.632142857142857
"282","9IDcau06",604530.6246,647818.4927,"Dipterocarpus caudiferus","Dcau",40,87.4,"Subcanopy",73.052,0.632142857142857
"283","9JDcau1",604803.9484,647682.5998,"Dipterocarpus caudiferus","Dcau",40,120,"Subcanopy",67.478,0.632142857142857
"284","9JDcau3",604691.415,647665.8265,"Dipterocarpus caudiferus","Dcau",40,66.7,"Subcanopy",66.92001,0.632142857142857
"285","9JDcau6",604693.118,647752.4323,"Dipterocarpus caudiferus","Dcau",40,66,"Subcanopy",68.413,0.632142857142857
"286","9KDcau1",604833.4333,647701.0757,"Dipterocarpus caudiferus","Dcau",40,80,"Subcanopy",67.687,0.632142857142857
"287","9KDcau2",604907.3231,647655.135,"Dipterocarpus caudiferus","Dcau",40,105,"Subcanopy",68.93501,0.632142857142857
"288","9KDcau3",604918.245,647743.5989,"Dipterocarpus caudiferus","Dcau",40,64,"Subcanopy",77.123,0.632142857142857
"289","9KDcau4",604912.7436,647723.3209,"Dipterocarpus caudiferus","Dcau",40,87.7,"Subcanopy",73.47,0.632142857142857
"290","9KDcau5",604899.783,647747.253,"Dipterocarpus caudiferus","Dcau",40,90,"Subcanopy",76.119,0.632142857142857
"291","9KDcau6",604951.3528,647806.3038,"Dipterocarpus caudiferus","Dcau",40,51.5,"Subcanopy",67.408,0.632142857142857
"292","9KDcau7",604809.3442,647765.5265,"Dipterocarpus caudiferus","Dcau",40,110,"Subcanopy",66.846,0.632142857142857
"293","9LDCAU3",605156.205,647786.3815,"Dipterocarpus caudiferus","Dcau",40,102,"Subcanopy",67.229,0.632142857142857
"294","9LDCAU4",605040.0099,647754.8604,"Dipterocarpus caudiferus","Dcau",40,90,"Subcanopy",70.07101,0.632142857142857
"295","9LDCAU5",604988.4619,647682.9113,"Dipterocarpus caudiferus","Dcau",40,100,"Subcanopy",73.23701,0.632142857142857
"296","9PDcau1",605857.3427,647809.6837,"Dipterocarpus caudiferus","Dcau",40,55,"Subcanopy",59.533,0.632142857142857
"297","9PDcau2",605886.8603,647815.2619,"Dipterocarpus caudiferus","Dcau",40,51.5,"Subcanopy",59.701,0.632142857142857
"298","9PDcau3",605897.9379,647811.5954,"Dipterocarpus caudiferus","Dcau",40,75,"Subcanopy",60.781,0.632142857142857
"299","9QDcau1",606067.9357,647670.0038,"Dipterocarpus caudiferus","Dcau",40,75,"Subcanopy",60.802,0.632142857142857
"300","9QDcau2",606055.0549,647653.3982,"Dipterocarpus caudiferus","Dcau",40,77.2,"Subcanopy",60.191,0.632142857142857
"301","9QDcau3",605914.5374,647815.9232,"Dipterocarpus caudiferus","Dcau",40,90,"Subcanopy",63.06,0.632142857142857
"302","9QDcau4",606016.1115,647766.96,"Dipterocarpus caudiferus","Dcau",40,117,"Subcanopy",74.533,0.632142857142857
"303","10KDcon1",604966.6618,647480.1869,"Dipterocarpus confertus","Dcon",50,120,"Emergent",85.856,0.64
"304","10MDcon1",605222.9289,647611.4459,"Dipterocarpus confertus","Dcon",50,110,"Emergent",88.44501,0.64
"305","10MDcon2",605230.4476,647532.2262,"Dipterocarpus confertus","Dcon",50,170,"Emergent",79.33401,0.64
"306","10NDcon1",605523.7304,647595.3724,"Dipterocarpus confertus","Dcon",50,90,"Emergent",86.14001,0.64
"307","10NDcon2",605518.1854,647600.8909,"Dipterocarpus confertus","Dcon",50,134.5,"Emergent",83.883,0.64
"308","10PDcon1",605828.5719,647586.6778,"Dipterocarpus confertus","Dcon",50,56.8,"Emergent",62.469,0.64
"309","10PDcon2",605839.6714,647570.1131,"Dipterocarpus confertus","Dcon",50,83,"Emergent",63.539,0.64
"310","10PDcon3",605836.4423,647515.9347,"Dipterocarpus confertus","Dcon",50,64.5,"Emergent",61.777,0.64
"311","11HDCON1",604260.261,647292.8943,"Dipterocarpus confertus","Dcon",50,96,"Emergent",82.715,0.64
"312","11HDCON2",604332.1286,647350.1357,"Dipterocarpus confertus","Dcon",50,84.4,"Emergent",85.178,0.64
"313","11HDCON3",604319.1867,647363.0123,"Dipterocarpus confertus","Dcon",50,40,"Emergent",92.549,0.64
"314","11HDCON4",604324.6513,647405.4015,"Dipterocarpus confertus","Dcon",50,71,"Emergent",89.25001,0.64
"315","11JDCON1",604747.2526,647380.3156,"Dipterocarpus confertus","Dcon",50,58.7,"Emergent",76.33401,0.64
"316","11KDCON1",604819.3279,647314.1031,"Dipterocarpus confertus","Dcon",50,90,"Emergent",83.886,0.64
"317","11KDCON2",604843.2573,647350.9956,"Dipterocarpus confertus","Dcon",50,120,"Emergent",72.82301,0.64
"318","11KDCON3",604881.9354,647393.4411,"Dipterocarpus confertus","Dcon",50,96.5,"Emergent",87.452,0.64
"319","11KDCON4",604904.05,647410.0619,"Dipterocarpus confertus","Dcon",50,140,"Emergent",75.866,0.64
"320","11KDCON5",604924.3468,647408.2535,"Dipterocarpus confertus","Dcon",50,120,"Emergent",70.874,0.64
"321","11LDCON1",605079.3637,647397.4597,"Dipterocarpus confertus","Dcon",50,136,"Emergent",91.909,0.64
"322","11LDCON2",605051.6201,647436.1077,"Dipterocarpus confertus","Dcon",50,115,"Emergent",91.971,0.64
"323","11MDcon1",605347.1208,647281.8281,"Dipterocarpus confertus","Dcon",50,67,"Emergent",66.65501,0.64
"324","11NDcon1",605523.987,647444.2784,"Dipterocarpus confertus","Dcon",50,65.4,"Emergent",73.263,0.64
"325","11NDcon2",605496.5995,647272.8686,"Dipterocarpus confertus","Dcon",50,124,"Emergent",58.452,0.64
"326","11NDcon3",605465.2046,647283.871,"Dipterocarpus confertus","Dcon",50,44.7,"Emergent",58.362,0.64
"327","11NDcon4",605396.7981,647366.6727,"Dipterocarpus confertus","Dcon",50,119.5,"Emergent",64.011,0.64
"328","11PDcon1",605866.4761,647433.068,"Dipterocarpus confertus","Dcon",50,100,"Emergent",62.13,0.64
"329","11PDcon2",605903.1885,647329.2069,"Dipterocarpus confertus","Dcon",50,52,"Emergent",68.076,0.64
"330","11PDcon3",605748.2725,647280.298,"Dipterocarpus confertus","Dcon",50,140,"Emergent",70.03001,0.64
"331","11QDcon1",605964.5812,647321.5725,"Dipterocarpus confertus","Dcon",50,86,"Emergent",83.633,0.64
"332","12HDcon1",604249.3194,647215.4863,"Dipterocarpus confertus","Dcon",50,57.5,"Emergent",91.936,0.64
"333","12JDcon1",604734.7794,647114.9584,"Dipterocarpus confertus","Dcon",50,120,"Emergent",75.62,0.64
"334","12JDcon2",604649.9034,647116.6581,"Dipterocarpus confertus","Dcon",50,50.7,"Emergent",84.747,0.64
"335","12JDcon3",604633.3025,647112.9449,"Dipterocarpus confertus","Dcon",50,89,"Emergent",88.12901,0.64
"336","12JDcon4",604640.5241,647203.2451,"Dipterocarpus confertus","Dcon",50,89.8,"Emergent",87.289,0.64
"337","12JDcon5",604644.2033,647214.307,"Dipterocarpus confertus","Dcon",50,90,"Emergent",86.451,0.64
"338","12KDcon1",604834.1699,647264.3775,"Dipterocarpus confertus","Dcon",50,85,"Emergent",87.29601,0.64
"339","12KDcon2",604834.173,647262.5349,"Dipterocarpus confertus","Dcon",50,130,"Emergent",86.68301,0.64
"340","12KDcon3",604838.0231,647172.2534,"Dipterocarpus confertus","Dcon",50,50,"Emergent",88.54201,0.64
"341","12LDcon1",605002.3843,647089.6131,"Dipterocarpus confertus","Dcon",50,69,"Emergent",58.227,0.64
"342","12MDcon1",605267.8194,647254.0546,"Dipterocarpus confertus","Dcon",50,170,"Emergent",70.202,0.64
"343","12MDcon2",605168.1711,647257.5711,"Dipterocarpus confertus","Dcon",50,88.2,"Emergent",73.271,0.64
"344","12NDcon1",605510.5031,647124.0087,"Dipterocarpus confertus","Dcon",50,100,"Emergent",60.089,0.64
"345","12ODcon1",605577.1886,647259.4927,"Dipterocarpus confertus","Dcon",50,99,"Emergent",61.624,0.64
"346","12ODcon2",605626.4999,647201.227,"Dipterocarpus confertus","Dcon",50,140,"Emergent",62.103,0.64
"347","12ODcon3",605706.4833,647186.0078,"Dipterocarpus confertus","Dcon",50,120,"Emergent",64.50301,0.64
"348","12ODcon4",605666.5933,647133.7325,"Dipterocarpus confertus","Dcon",50,105,"Emergent",78.025,0.64
"349","12ODcon5",605568.1434,647155.0625,"Dipterocarpus confertus","Dcon",50,143,"Emergent",65.145,0.64
"350","12PDcon1",605891.1562,647100.3332,"Dipterocarpus confertus","Dcon",50,68,"Emergent",103.033,0.64
"351","12PDcon2",605740.3122,647189.1364,"Dipterocarpus confertus","Dcon",50,57,"Emergent",59.04,0.64
"352","12PDcon3",605749.4145,647259.7854,"Dipterocarpus confertus","Dcon",50,77.6,"Emergent",74.68201,0.64
"353","12PDcon4",605770.9476,647253.6801,"Dipterocarpus confertus","Dcon",50,110,"Emergent",74.609,0.64
"354","12PDcon5",605860.196,647220.0506,"Dipterocarpus confertus","Dcon",50,110,"Emergent",79.82301,0.64
"355","12QDcon1",605955.4791,647250.9232,"Dipterocarpus confertus","Dcon",50,67.8,"Emergent",106.32001,0.64
"356","12QDcon2",605992.537,647158.8555,"Dipterocarpus confertus","Dcon",50,52.2,"Emergent",114.25301,0.64
"357","8NDcon1",605443.782,647949.0191,"Dipterocarpus confertus","Dcon",50,53,"Emergent",84.023,0.64
"358","8ODcon1",605606.2827,647879.2758,"Dipterocarpus confertus","Dcon",50,67,"Emergent",84.468,0.64
"359","9MDcon1",605342.5266,647810.6511,"Dipterocarpus confertus","Dcon",50,65,"Emergent",87.92001,0.64
"360","9MDcon2",605182.0966,647749.5729,"Dipterocarpus confertus","Dcon",50,117,"Emergent",80.899,0.64
"361","9MDcon3",605213.6784,647628.0138,"Dipterocarpus confertus","Dcon",50,59,"Emergent",84.535,0.64
"362","9MDcon4",605322.4235,647698.2175,"Dipterocarpus confertus","Dcon",50,60,"Emergent",85.036,0.64
"363","9NDcon1",605337.0441,647779.3173,"Dipterocarpus confertus","Dcon",50,63.8,"Emergent",79.777,0.64
"364","9NDcon2",605527.2638,647685.6667,"Dipterocarpus confertus","Dcon",50,130,"Emergent",96.562,0.64
"365","9ODcon1",605648.96,647737.4669,"Dipterocarpus confertus","Dcon",50,150,"Emergent",87.22601,0.64
"366","9ODcon2",605684.0823,647702.5168,"Dipterocarpus confertus","Dcon",50,110,"Emergent",78.43301,0.64
"367","9ODcon3",605575.2137,647698.6465,"Dipterocarpus confertus","Dcon",50,43.6,"Emergent",81.803,0.64
"368","9ODcon4",605625.1284,647643.4528,"Dipterocarpus confertus","Dcon",50,49.3,"Emergent",76.77,0.64
"369","9ODcon5",605672.8386,647803.8417,"Dipterocarpus confertus","Dcon",50,80,"Emergent",84.04601,0.64
"370","9PDcon1",605848.3119,647697.2685,"Dipterocarpus confertus","Dcon",50,57,"Emergent",59.092,0.64
"371","10LDGRA1",605164.1415,647460.252,"Dipterocarpus grandiflorus","Dgra",50,77.8,"Emergent",83.216,0.67
"372","10MDgra1",605230.5942,647445.6235,"Dipterocarpus grandiflorus","Dgra",50,100,"Emergent",81.193,0.67
"373","10MDgra2",605324.6753,647460.5239,"Dipterocarpus grandiflorus","Dgra",50,65,"Emergent",84.15301,0.67
"374","10MDgra3",605326.4132,647519.4905,"Dipterocarpus grandiflorus","Dgra",50,54,"Emergent",87.841,0.67
"375","10MDgra4",605344.7972,647561.9018,"Dipterocarpus grandiflorus","Dgra",50,76,"Emergent",82.81001,0.67
"376","10NDgra1",605497.9244,647575.0599,"Dipterocarpus grandiflorus","Dgra",50,58.6,"Emergent",81.57001,0.67
"377","11KDGRA1",604859.9886,647277.3194,"Dipterocarpus grandiflorus","Dgra",50,121,"Emergent",93.06001,0.67
"378","11LDGRA1",604990.9458,647307.0222,"Dipterocarpus grandiflorus","Dgra",50,71.2,"Emergent",93.663,0.67
"379","11LDGRA2",604972.5086,647295.9354,"Dipterocarpus grandiflorus","Dgra",50,104.7,"Emergent",86.97,0.67
"380","11LDGRA3",605118.0261,647449.1183,"Dipterocarpus grandiflorus","Dgra",50,80,"Emergent",91.30601,0.67
"381","11LDGRA4",605134.8013,647349.6455,"Dipterocarpus grandiflorus","Dgra",50,40,"Emergent",80.68101,0.67
"382","11LDGRA6",605085.0271,647321.9221,"Dipterocarpus grandiflorus","Dgra",50,88.4,"Emergent",97.44901,0.67
"383","11LDGRA7",605086.8885,647314.5548,"Dipterocarpus grandiflorus","Dgra",50,79,"Emergent",99.66801,0.67
"384","11LDGRA8",605116.4171,647307.2342,"Dipterocarpus grandiflorus","Dgra",50,76,"Emergent",95.857,0.67
"385","11MDgra1",605202.9565,647421.6228,"Dipterocarpus grandiflorus","Dgra",50,52.3,"Emergent",91.94901,0.67
"386","11MDgra2",605193.7947,647379.2271,"Dipterocarpus grandiflorus","Dgra",50,60.6,"Emergent",98.26,0.67
"387","11MDgra3",605181.0727,647268.6486,"Dipterocarpus grandiflorus","Dgra",50,58,"Emergent",78.95901,0.67
"388","11MDgra4",605223.4373,647311.1005,"Dipterocarpus grandiflorus","Dgra",50,66.3,"Emergent",89.19601,0.67
"389","11MDgra5",605206.821,647316.6003,"Dipterocarpus grandiflorus","Dgra",50,43.8,"Emergent",100.273,0.67
"390","11MDgra6",605269.4655,647373.8273,"Dipterocarpus grandiflorus","Dgra",50,57.5,"Emergent",72.79601,0.67
"391","11MDgra7",605280.4931,647399.6427,"Dipterocarpus grandiflorus","Dgra",50,89.5,"Emergent",68.58801,0.67
"392","11MDgra8",605276.7453,647429.1181,"Dipterocarpus grandiflorus","Dgra",50,59.4,"Emergent",89.188,0.67
"393","11MDgra9",605324.7534,647414.4586,"Dipterocarpus grandiflorus","Dgra",50,57,"Emergent",74.3,0.67
"394","11QDgra1",605949.1618,647352.2565,"Dipterocarpus grandiflorus","Dgra",50,40,"Emergent",69.195,0.67
"395","11QDgra10",606059.87,647355.5164,"Dipterocarpus grandiflorus","Dgra",50,93.6,"Emergent",82.73601,0.67
"396","11QDgra2",605980.0221,647284.7464,"Dipterocarpus grandiflorus","Dgra",50,50,"Emergent",91.93401,0.67
"397","11QDgra3",605976.9187,647306.2383,"Dipterocarpus grandiflorus","Dgra",50,103,"Emergent",87.36201,0.67
"398","11QDgra4",605970.7578,647309.2989,"Dipterocarpus grandiflorus","Dgra",50,95.3,"Emergent",84.729,0.67
"399","11QDgra5",606019.8856,647352.3771,"Dipterocarpus grandiflorus","Dgra",50,65.1,"Emergent",80.314,0.67
"400","11QDgra6",606050.7727,647275.6539,"Dipterocarpus grandiflorus","Dgra",50,48,"Emergent",105.855,0.67
